lambda_over_k0,re_integrand,im_integrand
3.1510000000e+00,-3.1239291838e-02,0.0000000000e+00
3.1515000000e+00,-3.1283500458e-02,0.0000000000e+00
3.1520000000e+00,-3.1327633706e-02,0.0000000000e+00
3.1525000000e+00,-3.1371691484e-02,0.0000000000e+00
3.1530000000e+00,-3.1415673698e-02,0.0000000000e+00
3.1535000000e+00,-3.1459580250e-02,0.0000000000e+00
3.1540000000e+00,-3.1503411045e-02,0.0000000000e+00
3.1545000000e+00,-3.1547165987e-02,0.0000000000e+00
3.1550000000e+00,-3.1590844982e-02,0.0000000000e+00
3.1555000000e+00,-3.1634447933e-02,0.0000000000e+00
3.1560000000e+00,-3.1677974746e-02,0.0000000000e+00
3.1565000000e+00,-3.1721425327e-02,0.0000000000e+00
3.1570000000e+00,-3.1764799579e-02,0.0000000000e+00
3.1575000000e+00,-3.1808097410e-02,0.0000000000e+00
3.1580000000e+00,-3.1851318725e-02,0.0000000000e+00
3.1585000000e+00,-3.1894463430e-02,0.0000000000e+00
3.1590000000e+00,-3.1937531430e-02,0.0000000000e+00
3.1595000000e+00,-3.1980522633e-02,0.0000000000e+00
3.1600000000e+00,-3.2023436946e-02,0.0000000000e+00
3.1605000000e+00,-3.2066274274e-02,0.0000000000e+00
3.1610000000e+00,-3.2109034525e-02,0.0000000000e+00
3.1615000000e+00,-3.2151717607e-02,0.0000000000e+00
3.1620000000e+00,-3.2194323426e-02,0.0000000000e+00
3.1625000000e+00,-3.2236851890e-02,0.0000000000e+00
3.1630000000e+00,-3.2279302907e-02,0.0000000000e+00
3.1635000000e+00,-3.2321676385e-02,0.0000000000e+00
3.1640000000e+00,-3.2363972232e-02,0.0000000000e+00
3.1645000000e+00,-3.2406190357e-02,0.0000000000e+00
3.1650000000e+00,-3.2448330669e-02,0.0000000000e+00
3.1655000000e+00,-3.2490393075e-02,0.0000000000e+00
3.1660000000e+00,-3.2532377486e-02,0.0000000000e+00
3.1665000000e+00,-3.2574283810e-02,0.0000000000e+00
3.1670000000e+00,-3.2616111957e-02,0.0000000000e+00
3.1675000000e+00,-3.2657861836e-02,0.0000000000e+00
3.1680000000e+00,-3.2699533358e-02,0.0000000000e+00
3.1685000000e+00,-3.2741126431e-02,0.0000000000e+00
3.1690000000e+00,-3.2782640968e-02,0.0000000000e+00
3.1695000000e+00,-3.2824076878e-02,0.0000000000e+00
3.1700000000e+00,-3.2865434071e-02,0.0000000000e+00
3.1705000000e+00,-3.2906712459e-02,0.0000000000e+00
3.1710000000e+00,-3.2947911952e-02,0.0000000000e+00
3.1715000000e+00,-3.2989032463e-02,0.0000000000e+00
3.1720000000e+00,-3.3030073902e-02,0.0000000000e+00
3.1725000000e+00,-3.3071036181e-02,0.0000000000e+00
3.1730000000e+00,-3.3111919212e-02,0.0000000000e+00
3.1735000000e+00,-3.3152722906e-02,0.0000000000e+00
3.1740000000e+00,-3.3193447178e-02,0.0000000000e+00
3.1745000000e+00,-3.3234091938e-02,0.0000000000e+00
3.1750000000e+00,-3.3274657099e-02,0.0000000000e+00
3.1755000000e+00,-3.3315142576e-02,0.0000000000e+00
3.1760000000e+00,-3.3355548279e-02,0.0000000000e+00
3.1765000000e+00,-3.3395874124e-02,0.0000000000e+00
3.1770000000e+00,-3.3436120023e-02,0.0000000000e+00
3.1775000000e+00,-3.3476285890e-02,0.0000000000e+00
3.1780000000e+00,-3.3516371639e-02,0.0000000000e+00
3.1785000000e+00,-3.3556377185e-02,0.0000000000e+00
3.1790000000e+00,-3.3596302441e-02,0.0000000000e+00
3.1795000000e+00,-3.3636147323e-02,0.0000000000e+00
3.1800000000e+00,-3.3675911744e-02,0.0000000000e+00
3.1805000000e+00,-3.3715595620e-02,0.0000000000e+00
3.1810000000e+00,-3.3755198866e-02,0.0000000000e+00
3.1815000000e+00,-3.3794721398e-02,0.0000000000e+00
3.1820000000e+00,-3.3834163131e-02,0.0000000000e+00
3.1825000000e+00,-3.3873523981e-02,0.0000000000e+00
3.1830000000e+00,-3.3912803864e-02,0.0000000000e+00
3.1835000000e+00,-3.3952002696e-02,0.0000000000e+00
3.1840000000e+00,-3.3991120393e-02,0.0000000000e+00
3.1845000000e+00,-3.4030156873e-02,0.0000000000e+00
3.1850000000e+00,-3.4069112052e-02,0.0000000000e+00
3.1855000000e+00,-3.4107985847e-02,0.0000000000e+00
3.1860000000e+00,-3.4146778175e-02,0.0000000000e+00
3.1865000000e+00,-3.4185488954e-02,0.0000000000e+00
3.1870000000e+00,-3.4224118102e-02,0.0000000000e+00
3.1875000000e+00,-3.4262665536e-02,0.0000000000e+00
3.1880000000e+00,-3.4301131175e-02,0.0000000000e+00
3.1885000000e+00,-3.4339514937e-02,0.0000000000e+00
3.1890000000e+00,-3.4377816740e-02,0.0000000000e+00
3.1895000000e+00,-3.4416036503e-02,0.0000000000e+00
3.1900000000e+00,-3.4454174145e-02,0.0000000000e+00
3.1905000000e+00,-3.4492229585e-02,0.0000000000e+00
3.1910000000e+00,-3.4530202743e-02,0.0000000000e+00
3.1915000000e+00,-3.4568093538e-02,0.0000000000e+00
3.1920000000e+00,-3.4605901890e-02,0.0000000000e+00
3.1925000000e+00,-3.4643627719e-02,0.0000000000e+00
3.1930000000e+00,-3.4681270945e-02,0.0000000000e+00
3.1935000000e+00,-3.4718831489e-02,0.0000000000e+00
3.1940000000e+00,-3.4756309270e-02,0.0000000000e+00
3.1945000000e+00,-3.4793704211e-02,0.0000000000e+00
3.1950000000e+00,-3.4831016232e-02,0.0000000000e+00
3.1955000000e+00,-3.4868245254e-02,0.0000000000e+00
3.1960000000e+00,-3.4905391199e-02,0.0000000000e+00
3.1965000000e+00,-3.4942453988e-02,0.0000000000e+00
3.1970000000e+00,-3.4979433544e-02,0.0000000000e+00
3.1975000000e+00,-3.5016329788e-02,0.0000000000e+00
3.1980000000e+00,-3.5053142643e-02,0.0000000000e+00
3.1985000000e+00,-3.5089872031e-02,0.0000000000e+00
3.1990000000e+00,-3.5126517875e-02,0.0000000000e+00
3.1995000000e+00,-3.5163080098e-02,0.0000000000e+00
3.2000000000e+00,-3.5199558624e-02,0.0000000000e+00
3.2005000000e+00,-3.5235953375e-02,0.0000000000e+00
3.2010000000e+00,-3.5272264275e-02,0.0000000000e+00
3.2015000000e+00,-3.5308491248e-02,0.0000000000e+00
3.2020000000e+00,-3.5344634218e-02,0.0000000000e+00
3.2025000000e+00,-3.5380693110e-02,0.0000000000e+00
3.2030000000e+00,-3.5416667847e-02,0.0000000000e+00
3.2035000000e+00,-3.5452558354e-02,0.0000000000e+00
3.2040000000e+00,-3.5488364556e-02,0.0000000000e+00
3.2045000000e+00,-3.5524086379e-02,0.0000000000e+00
3.2050000000e+00,-3.5559723747e-02,0.0000000000e+00
3.2055000000e+00,-3.5595276587e-02,0.0000000000e+00
3.2060000000e+00,-3.5630744823e-02,0.0000000000e+00
3.2065000000e+00,-3.5666128382e-02,0.0000000000e+00
3.2070000000e+00,-3.5701427190e-02,0.0000000000e+00
3.2075000000e+00,-3.5736641173e-02,0.0000000000e+00
3.2080000000e+00,-3.5771770259e-02,0.0000000000e+00
3.2085000000e+00,-3.5806814372e-02,0.0000000000e+00
3.2090000000e+00,-3.5841773442e-02,0.0000000000e+00
3.2095000000e+00,-3.5876647395e-02,0.0000000000e+00
3.2100000000e+00,-3.5911436157e-02,0.0000000000e+00
3.2105000000e+00,-3.5946139658e-02,0.0000000000e+00
3.2110000000e+00,-3.5980757825e-02,0.0000000000e+00
3.2115000000e+00,-3.6015290586e-02,0.0000000000e+00
3.2120000000e+00,-3.6049737869e-02,0.0000000000e+00
3.2125000000e+00,-3.6084099604e-02,0.0000000000e+00
3.2130000000e+00,-3.6118375717e-02,0.0000000000e+00
3.2135000000e+00,-3.6152566140e-02,0.0000000000e+00
3.2140000000e+00,-3.6186670799e-02,0.0000000000e+00
3.2145000000e+00,-3.6220689627e-02,0.0000000000e+00
3.2150000000e+00,-3.6254622550e-02,0.0000000000e+00
3.2155000000e+00,-3.6288469501e-02,0.0000000000e+00
3.2160000000e+00,-3.6322230408e-02,0.0000000000e+00
3.2165000000e+00,-3.6355905201e-02,0.0000000000e+00
3.2170000000e+00,-3.6389493812e-02,0.0000000000e+00
3.2175000000e+00,-3.6422996171e-02,0.0000000000e+00
3.2180000000e+00,-3.6456412209e-02,0.0000000000e+00
3.2185000000e+00,-3.6489741857e-02,0.0000000000e+00
3.2190000000e+00,-3.6522985046e-02,0.0000000000e+00
3.2195000000e+00,-3.6556141708e-02,0.0000000000e+00
3.2200000000e+00,-3.6589211775e-02,0.0000000000e+00
3.2205000000e+00,-3.6622195179e-02,0.0000000000e+00
3.2210000000e+00,-3.6655091851e-02,0.0000000000e+00
3.2215000000e+00,-3.6687901725e-02,0.0000000000e+00
3.2220000000e+00,-3.6720624732e-02,0.0000000000e+00
3.2225000000e+00,-3.6753260807e-02,0.0000000000e+00
3.2230000000e+00,-3.6785809881e-02,0.0000000000e+00
3.2235000000e+00,-3.6818271888e-02,0.0000000000e+00
3.2240000000e+00,-3.6850646762e-02,0.0000000000e+00
3.2245000000e+00,-3.6882934437e-02,0.0000000000e+00
3.2250000000e+00,-3.6915134846e-02,0.0000000000e+00
3.2255000000e+00,-3.6947247923e-02,0.0000000000e+00
3.2260000000e+00,-3.6979273604e-02,0.0000000000e+00
3.2265000000e+00,-3.7011211822e-02,0.0000000000e+00
3.2270000000e+00,-3.7043062512e-02,0.0000000000e+00
3.2275000000e+00,-3.7074825610e-02,0.0000000000e+00
3.2280000000e+00,-3.7106501050e-02,0.0000000000e+00
3.2285000000e+00,-3.7138088769e-02,0.0000000000e+00
3.2290000000e+00,-3.7169588701e-02,0.0000000000e+00
3.2295000000e+00,-3.7201000784e-02,0.0000000000e+00
3.2300000000e+00,-3.7232324952e-02,0.0000000000e+00
3.2305000000e+00,-3.7263561142e-02,0.0000000000e+00
3.2310000000e+00,-3.7294709292e-02,0.0000000000e+00
3.2315000000e+00,-3.7325769337e-02,0.0000000000e+00
3.2320000000e+00,-3.7356741214e-02,0.0000000000e+00
3.2325000000e+00,-3.7387624862e-02,0.0000000000e+00
3.2330000000e+00,-3.7418420217e-02,0.0000000000e+00
3.2335000000e+00,-3.7449127217e-02,0.0000000000e+00
3.2340000000e+00,-3.7479745800e-02,0.0000000000e+00
3.2345000000e+00,-3.7510275905e-02,0.0000000000e+00
3.2350000000e+00,-3.7540717468e-02,0.0000000000e+00
3.2355000000e+00,-3.7571070430e-02,0.0000000000e+00
3.2360000000e+00,-3.7601334728e-02,0.0000000000e+00
3.2365000000e+00,-3.7631510302e-02,0.0000000000e+00
3.2370000000e+00,-3.7661597092e-02,0.0000000000e+00
3.2375000000e+00,-3.7691595035e-02,0.0000000000e+00
3.2380000000e+00,-3.7721504073e-02,0.0000000000e+00
3.2385000000e+00,-3.7751324145e-02,0.0000000000e+00
3.2390000000e+00,-3.7781055191e-02,0.0000000000e+00
3.2395000000e+00,-3.7810697151e-02,0.0000000000e+00
3.2400000000e+00,-3.7840249966e-02,0.0000000000e+00
3.2405000000e+00,-3.7869713578e-02,0.0000000000e+00
3.2410000000e+00,-3.7899087925e-02,0.0000000000e+00
3.2415000000e+00,-3.7928372951e-02,0.0000000000e+00
3.2420000000e+00,-3.7957568596e-02,0.0000000000e+00
3.2425000000e+00,-3.7986674803e-02,0.0000000000e+00
3.2430000000e+00,-3.8015691512e-02,0.0000000000e+00
3.2435000000e+00,-3.8044618666e-02,0.0000000000e+00
3.2440000000e+00,-3.8073456208e-02,0.0000000000e+00
3.2445000000e+00,-3.8102204079e-02,0.0000000000e+00
3.2450000000e+00,-3.8130862223e-02,0.0000000000e+00
3.2455000000e+00,-3.8159430583e-02,0.0000000000e+00
3.2460000000e+00,-3.8187909102e-02,0.0000000000e+00
3.2465000000e+00,-3.8216297723e-02,0.0000000000e+00
3.2470000000e+00,-3.8244596390e-02,0.0000000000e+00
3.2475000000e+00,-3.8272805046e-02,0.0000000000e+00
3.2480000000e+00,-3.8300923637e-02,0.0000000000e+00
3.2485000000e+00,-3.8328952106e-02,0.0000000000e+00
3.2490000000e+00,-3.8356890398e-02,0.0000000000e+00
3.2495000000e+00,-3.8384738457e-02,0.0000000000e+00
3.2500000000e+00,-3.8412496229e-02,0.0000000000e+00
3.2505000000e+00,-3.8440163659e-02,0.0000000000e+00
3.2510000000e+00,-3.8467740692e-02,0.0000000000e+00
3.2515000000e+00,-3.8495227274e-02,0.0000000000e+00
3.2520000000e+00,-3.8522623350e-02,0.0000000000e+00
3.2525000000e+00,-3.8549928868e-02,0.0000000000e+00
3.2530000000e+00,-3.8577143773e-02,0.0000000000e+00
3.2535000000e+00,-3.8604268011e-02,0.0000000000e+00
3.2540000000e+00,-3.8631301530e-02,0.0000000000e+00
3.2545000000e+00,-3.8658244277e-02,0.0000000000e+00
3.2550000000e+00,-3.8685096198e-02,0.0000000000e+00
3.2555000000e+00,-3.8711857242e-02,0.0000000000e+00
3.2560000000e+00,-3.8738527355e-02,0.0000000000e+00
3.2565000000e+00,-3.8765106487e-02,0.0000000000e+00
3.2570000000e+00,-3.8791594584e-02,0.0000000000e+00
3.2575000000e+00,-3.8817991595e-02,0.0000000000e+00
3.2580000000e+00,-3.8844297470e-02,0.0000000000e+00
3.2585000000e+00,-3.8870512155e-02,0.0000000000e+00
3.2590000000e+00,-3.8896635602e-02,0.0000000000e+00
3.2595000000e+00,-3.8922667758e-02,0.0000000000e+00
3.2600000000e+00,-3.8948608574e-02,0.0000000000e+00
3.2605000000e+00,-3.8974457999e-02,0.0000000000e+00
3.2610000000e+00,-3.9000215983e-02,0.0000000000e+00
3.2615000000e+00,-3.9025882476e-02,0.0000000000e+00
3.2620000000e+00,-3.9051457428e-02,0.0000000000e+00
3.2625000000e+00,-3.9076940790e-02,0.0000000000e+00
3.2630000000e+00,-3.9102332513e-02,0.0000000000e+00
3.2635000000e+00,-3.9127632549e-02,0.0000000000e+00
3.2640000000e+00,-3.9152840847e-02,0.0000000000e+00
3.2645000000e+00,-3.9177957360e-02,0.0000000000e+00
3.2650000000e+00,-3.9202982039e-02,0.0000000000e+00
3.2655000000e+00,-3.9227914836e-02,0.0000000000e+00
3.2660000000e+00,-3.9252755704e-02,0.0000000000e+00
3.2665000000e+00,-3.9277504595e-02,0.0000000000e+00
3.2670000000e+00,-3.9302161462e-02,0.0000000000e+00
3.2675000000e+00,-3.9326726256e-02,0.0000000000e+00
3.2680000000e+00,-3.9351198932e-02,0.0000000000e+00
3.2685000000e+00,-3.9375579443e-02,0.0000000000e+00
3.2690000000e+00,-3.9399867742e-02,0.0000000000e+00
3.2695000000e+00,-3.9424063782e-02,0.0000000000e+00
3.2700000000e+00,-3.9448167519e-02,0.0000000000e+00
3.2705000000e+00,-3.9472178906e-02,0.0000000000e+00
3.2710000000e+00,-3.9496097897e-02,0.0000000000e+00
3.2715000000e+00,-3.9519924447e-02,0.0000000000e+00
3.2720000000e+00,-3.9543658511e-02,0.0000000000e+00
3.2725000000e+00,-3.9567300044e-02,0.0000000000e+00
3.2730000000e+00,-3.9590849002e-02,0.0000000000e+00
3.2735000000e+00,-3.9614305340e-02,0.0000000000e+00
3.2740000000e+00,-3.9637669013e-02,0.0000000000e+00
3.2745000000e+00,-3.9660939979e-02,0.0000000000e+00
3.2750000000e+00,-3.9684118192e-02,0.0000000000e+00
3.2755000000e+00,-3.9707203609e-02,0.0000000000e+00
3.2760000000e+00,-3.9730196188e-02,0.0000000000e+00
3.2765000000e+00,-3.9753095884e-02,0.0000000000e+00
3.2770000000e+00,-3.9775902656e-02,0.0000000000e+00
3.2775000000e+00,-3.9798616460e-02,0.0000000000e+00
3.2780000000e+00,-3.9821237254e-02,0.0000000000e+00
3.2785000000e+00,-3.9843764996e-02,0.0000000000e+00
3.2790000000e+00,-3.9866199644e-02,0.0000000000e+00
3.2795000000e+00,-3.9888541156e-02,0.0000000000e+00
3.2800000000e+00,-3.9910789491e-02,0.0000000000e+00
3.2805000000e+00,-3.9932944607e-02,0.0000000000e+00
3.2810000000e+00,-3.9955006464e-02,0.0000000000e+00
3.2815000000e+00,-3.9976975020e-02,0.0000000000e+00
3.2820000000e+00,-3.9998850234e-02,0.0000000000e+00
3.2825000000e+00,-4.0020632068e-02,0.0000000000e+00
3.2830000000e+00,-4.0042320479e-02,0.0000000000e+00
3.2835000000e+00,-4.0063915429e-02,0.0000000000e+00
3.2840000000e+00,-4.0085416878e-02,0.0000000000e+00
3.2845000000e+00,-4.0106824786e-02,0.0000000000e+00
3.2850000000e+00,-4.0128139114e-02,0.0000000000e+00
3.2855000000e+00,-4.0149359823e-02,0.0000000000e+00
3.2860000000e+00,-4.0170486874e-02,0.0000000000e+00
3.2865000000e+00,-4.0191520229e-02,0.0000000000e+00
3.2870000000e+00,-4.0212459849e-02,0.0000000000e+00
3.2875000000e+00,-4.0233305696e-02,0.0000000000e+00
3.2880000000e+00,-4.0254057733e-02,0.0000000000e+00
3.2885000000e+00,-4.0274715921e-02,0.0000000000e+00
3.2890000000e+00,-4.0295280223e-02,0.0000000000e+00
3.2895000000e+00,-4.0315750603e-02,0.0000000000e+00
3.2900000000e+00,-4.0336127022e-02,0.0000000000e+00
3.2905000000e+00,-4.0356409445e-02,0.0000000000e+00
3.2910000000e+00,-4.0376597835e-02,0.0000000000e+00
3.2915000000e+00,-4.0396692155e-02,0.0000000000e+00
3.2920000000e+00,-4.0416692370e-02,0.0000000000e+00
3.2925000000e+00,-4.0436598443e-02,0.0000000000e+00
3.2930000000e+00,-4.0456410339e-02,0.0000000000e+00
3.2935000000e+00,-4.0476128023e-02,0.0000000000e+00
3.2940000000e+00,-4.0495751460e-02,0.0000000000e+00
3.2945000000e+00,-4.0515280614e-02,0.0000000000e+00
3.2950000000e+00,-4.0534715451e-02,0.0000000000e+00
3.2955000000e+00,-4.0554055936e-02,0.0000000000e+00
3.2960000000e+00,-4.0573302035e-02,0.0000000000e+00
3.2965000000e+00,-4.0592453715e-02,0.0000000000e+00
3.2970000000e+00,-4.0611510941e-02,0.0000000000e+00
3.2975000000e+00,-4.0630473679e-02,0.0000000000e+00
3.2980000000e+00,-4.0649341898e-02,0.0000000000e+00
3.2985000000e+00,-4.0668115562e-02,0.0000000000e+00
3.2990000000e+00,-4.0686794640e-02,0.0000000000e+00
3.2995000000e+00,-4.0705379099e-02,0.0000000000e+00
3.3000000000e+00,-4.0723868907e-02,0.0000000000e+00
3.3005000000e+00,-4.0742264031e-02,0.0000000000e+00
3.3010000000e+00,-4.0760564439e-02,0.0000000000e+00
3.3015000000e+00,-4.0778770099e-02,0.0000000000e+00
3.3020000000e+00,-4.0796880981e-02,0.0000000000e+00
3.3025000000e+00,-4.0814897052e-02,0.0000000000e+00
3.3030000000e+00,-4.0832818282e-02,0.0000000000e+00
3.3035000000e+00,-4.0850644640e-02,0.0000000000e+00
3.3040000000e+00,-4.0868376096e-02,0.0000000000e+00
3.3045000000e+00,-4.0886012618e-02,0.0000000000e+00
3.3050000000e+00,-4.0903554177e-02,0.0000000000e+00
3.3055000000e+00,-4.0921000744e-02,0.0000000000e+00
3.3060000000e+00,-4.0938352287e-02,0.0000000000e+00
3.3065000000e+00,-4.0955608778e-02,0.0000000000e+00
3.3070000000e+00,-4.0972770188e-02,0.0000000000e+00
3.3075000000e+00,-4.0989836487e-02,0.0000000000e+00
3.3080000000e+00,-4.1006807647e-02,0.0000000000e+00
3.3085000000e+00,-4.1023683640e-02,0.0000000000e+00
3.3090000000e+00,-4.1040464436e-02,0.0000000000e+00
3.3095000000e+00,-4.1057150009e-02,0.0000000000e+00
3.3100000000e+00,-4.1073740329e-02,0.0000000000e+00
3.3105000000e+00,-4.1090235370e-02,0.0000000000e+00
3.3110000000e+00,-4.1106635104e-02,0.0000000000e+00
3.3115000000e+00,-4.1122939503e-02,0.0000000000e+00
3.3120000000e+00,-4.1139148542e-02,0.0000000000e+00
3.3125000000e+00,-4.1155262193e-02,0.0000000000e+00
3.3130000000e+00,-4.1171280429e-02,0.0000000000e+00
3.3135000000e+00,-4.1187203225e-02,0.0000000000e+00
3.3140000000e+00,-4.1203030555e-02,0.0000000000e+00
3.3145000000e+00,-4.1218762392e-02,0.0000000000e+00
3.3150000000e+00,-4.1234398711e-02,0.0000000000e+00
3.3155000000e+00,-4.1249939487e-02,0.0000000000e+00
3.3160000000e+00,-4.1265384695e-02,0.0000000000e+00
3.3165000000e+00,-4.1280734309e-02,0.0000000000e+00
3.3170000000e+00,-4.1295988305e-02,0.0000000000e+00
3.3175000000e+00,-4.1311146660e-02,0.0000000000e+00
3.3180000000e+00,-4.1326209347e-02,0.0000000000e+00
3.3185000000e+00,-4.1341176344e-02,0.0000000000e+00
3.3190000000e+00,-4.1356047627e-02,0.0000000000e+00
3.3195000000e+00,-4.1370823173e-02,0.0000000000e+00
3.3200000000e+00,-4.1385502957e-02,0.0000000000e+00
3.3205000000e+00,-4.1400086957e-02,0.0000000000e+00
3.3210000000e+00,-4.1414575150e-02,0.0000000000e+00
3.3215000000e+00,-4.1428967514e-02,0.0000000000e+00
3.3220000000e+00,-4.1443264026e-02,0.0000000000e+00
3.3225000000e+00,-4.1457464664e-02,0.0000000000e+00
3.3230000000e+00,-4.1471569406e-02,0.0000000000e+00
3.3235000000e+00,-4.1485578231e-02,0.0000000000e+00
3.3240000000e+00,-4.1499491116e-02,0.0000000000e+00
3.3245000000e+00,-4.1513308042e-02,0.0000000000e+00
3.3250000000e+00,-4.1527028986e-02,0.0000000000e+00
3.3255000000e+00,-4.1540653928e-02,0.0000000000e+00
3.3260000000e+00,-4.1554182847e-02,0.0000000000e+00
3.3265000000e+00,-4.1567615724e-02,0.0000000000e+00
3.3270000000e+00,-4.1580952538e-02,0.0000000000e+00
3.3275000000e+00,-4.1594193269e-02,0.0000000000e+00
3.3280000000e+00,-4.1607337897e-02,0.0000000000e+00
3.3285000000e+00,-4.1620386404e-02,0.0000000000e+00
3.3290000000e+00,-4.1633338769e-02,0.0000000000e+00
3.3295000000e+00,-4.1646194975e-02,0.0000000000e+00
3.3300000000e+00,-4.1658955003e-02,0.0000000000e+00
3.3305000000e+00,-4.1671618833e-02,0.0000000000e+00
3.3310000000e+00,-4.1684186447e-02,0.0000000000e+00
3.3315000000e+00,-4.1696657829e-02,0.0000000000e+00
3.3320000000e+00,-4.1709032959e-02,0.0000000000e+00
3.3325000000e+00,-4.1721311820e-02,0.0000000000e+00
3.3330000000e+00,-4.1733494396e-02,0.0000000000e+00
3.3335000000e+00,-4.1745580668e-02,0.0000000000e+00
3.3340000000e+00,-4.1757570620e-02,0.0000000000e+00
3.3345000000e+00,-4.1769464236e-02,0.0000000000e+00
3.3350000000e+00,-4.1781261498e-02,0.0000000000e+00
3.3355000000e+00,-4.1792962391e-02,0.0000000000e+00
3.3360000000e+00,-4.1804566899e-02,0.0000000000e+00
3.3365000000e+00,-4.1816075006e-02,0.0000000000e+00
3.3370000000e+00,-4.1827486696e-02,0.0000000000e+00
3.3375000000e+00,-4.1838801954e-02,0.0000000000e+00
3.3380000000e+00,-4.1850020765e-02,0.0000000000e+00
3.3385000000e+00,-4.1861143115e-02,0.0000000000e+00
3.3390000000e+00,-4.1872168989e-02,0.0000000000e+00
3.3395000000e+00,-4.1883098371e-02,0.0000000000e+00
3.3400000000e+00,-4.1893931249e-02,0.0000000000e+00
3.3405000000e+00,-4.1904667609e-02,0.0000000000e+00
3.3410000000e+00,-4.1915307435e-02,0.0000000000e+00
3.3415000000e+00,-4.1925850716e-02,0.0000000000e+00
3.3420000000e+00,-4.1936297438e-02,0.0000000000e+00
3.3425000000e+00,-4.1946647588e-02,0.0000000000e+00
3.3430000000e+00,-4.1956901153e-02,0.0000000000e+00
3.3435000000e+00,-4.1967058121e-02,0.0000000000e+00
3.3440000000e+00,-4.1977118479e-02,0.0000000000e+00
3.3445000000e+00,-4.1987082215e-02,0.0000000000e+00
3.3450000000e+00,-4.1996949318e-02,0.0000000000e+00
3.3455000000e+00,-4.2006719775e-02,0.0000000000e+00
3.3460000000e+00,-4.2016393575e-02,0.0000000000e+00
3.3465000000e+00,-4.2025970708e-02,0.0000000000e+00
3.3470000000e+00,-4.2035451162e-02,0.0000000000e+00
3.3475000000e+00,-4.2044834927e-02,0.0000000000e+00
3.3480000000e+00,-4.2054121991e-02,0.0000000000e+00
3.3485000000e+00,-4.2063312345e-02,0.0000000000e+00
3.3490000000e+00,-4.2072405979e-02,0.0000000000e+00
3.3495000000e+00,-4.2081402883e-02,0.0000000000e+00
3.3500000000e+00,-4.2090303048e-02,0.0000000000e+00
3.3505000000e+00,-4.2099106463e-02,0.0000000000e+00
3.3510000000e+00,-4.2107813120e-02,0.0000000000e+00
3.3515000000e+00,-4.2116423010e-02,0.0000000000e+00
3.3520000000e+00,-4.2124936124e-02,0.0000000000e+00
3.3525000000e+00,-4.2133352455e-02,0.0000000000e+00
3.3530000000e+00,-4.2141671993e-02,0.0000000000e+00
3.3535000000e+00,-4.2149894730e-02,0.0000000000e+00
3.3540000000e+00,-4.2158020660e-02,0.0000000000e+00
3.3545000000e+00,-4.2166049774e-02,0.0000000000e+00
3.3550000000e+00,-4.2173982065e-02,0.0000000000e+00
3.3555000000e+00,-4.2181817527e-02,0.0000000000e+00
3.3560000000e+00,-4.2189556151e-02,0.0000000000e+00
3.3565000000e+00,-4.2197197932e-02,0.0000000000e+00
3.3570000000e+00,-4.2204742863e-02,0.0000000000e+00
3.3575000000e+00,-4.2212190938e-02,0.0000000000e+00
3.3580000000e+00,-4.2219542152e-02,0.0000000000e+00
3.3585000000e+00,-4.2226796498e-02,0.0000000000e+00
