lambda_over_k0,abs_d_te
2.5090000000e+00,8.7083980247e+02
2.5095000000e+00,8.7105720276e+02
2.5100000000e+00,8.7127460668e+02
2.5105000000e+00,8.7149201423e+02
2.5110000000e+00,8.7170942541e+02
2.5115000000e+00,8.7192684022e+02
2.5120000000e+00,8.7214425866e+02
2.5125000000e+00,8.7236168072e+02
2.5130000000e+00,8.7257910641e+02
2.5135000000e+00,8.7279653572e+02
2.5140000000e+00,8.7301396866e+02
2.5145000000e+00,8.7323140522e+02
2.5150000000e+00,8.7344884540e+02
2.5155000000e+00,8.7366628920e+02
2.5160000000e+00,8.7388373662e+02
2.5165000000e+00,8.7410118765e+02
2.5170000000e+00,8.7431864230e+02
2.5175000000e+00,8.7453610057e+02
2.5180000000e+00,8.7475356245e+02
2.5185000000e+00,8.7497102794e+02
2.5190000000e+00,8.7518849705e+02
2.5195000000e+00,8.7540596976e+02
2.5200000000e+00,8.7562344609e+02
2.5205000000e+00,8.7584092602e+02
2.5210000000e+00,8.7605840956e+02
2.5215000000e+00,8.7627589671e+02
2.5220000000e+00,8.7649338746e+02
2.5225000000e+00,8.7671088181e+02
2.5230000000e+00,8.7692837977e+02
2.5235000000e+00,8.7714588133e+02
2.5240000000e+00,8.7736338649e+02
2.5245000000e+00,8.7758089524e+02
2.5250000000e+00,8.7779840760e+02
2.5255000000e+00,8.7801592355e+02
2.5260000000e+00,8.7823344310e+02
2.5265000000e+00,8.7845096624e+02
2.5270000000e+00,8.7866849298e+02
2.5275000000e+00,8.7888602330e+02
2.5280000000e+00,8.7910355722e+02
2.5285000000e+00,8.7932109473e+02
2.5290000000e+00,8.7953863582e+02
2.5295000000e+00,8.7975618051e+02
2.5300000000e+00,8.7997372878e+02
2.5305000000e+00,8.8019128063e+02
2.5310000000e+00,8.8040883607e+02
2.5315000000e+00,8.8062639509e+02
2.5320000000e+00,8.8084395769e+02
2.5325000000e+00,8.8106152387e+02
2.5330000000e+00,8.8127909363e+02
2.5335000000e+00,8.8149666697e+02
2.5340000000e+00,8.8171424388e+02
2.5345000000e+00,8.8193182437e+02
2.5350000000e+00,8.8214940844e+02
2.5355000000e+00,8.8236699607e+02
2.5360000000e+00,8.8258458728e+02
2.5365000000e+00,8.8280218206e+02
2.5370000000e+00,8.8301978041e+02
2.5375000000e+00,8.8323738233e+02
2.5380000000e+00,8.8345498781e+02
2.5385000000e+00,8.8367259686e+02
2.5390000000e+00,8.8389020947e+02
2.5395000000e+00,8.8410782565e+02
2.5400000000e+00,8.8432544539e+02
2.5405000000e+00,8.8454306869e+02
2.5410000000e+00,8.8476069555e+02
2.5415000000e+00,8.8497832597e+02
2.5420000000e+00,8.8519595994e+02
2.5425000000e+00,8.8541359747e+02
2.5430000000e+00,8.8563123856e+02
2.5435000000e+00,8.8584888320e+02
2.5440000000e+00,8.8606653139e+02
2.5445000000e+00,8.8628418313e+02
2.5450000000e+00,8.8650183842e+02
2.5455000000e+00,8.8671949726e+02
2.5460000000e+00,8.8693715965e+02
2.5465000000e+00,8.8715482559e+02
2.5470000000e+00,8.8737249507e+02
2.5475000000e+00,8.8759016809e+02
2.5480000000e+00,8.8780784465e+02
2.5485000000e+00,8.8802552476e+02
2.5490000000e+00,8.8824320841e+02
2.5495000000e+00,8.8846089559e+02
2.5500000000e+00,8.8867858631e+02
2.5505000000e+00,8.8889628057e+02
2.5510000000e+00,8.8911397837e+02
2.5515000000e+00,8.8933167969e+02
2.5520000000e+00,8.8954938455e+02
2.5525000000e+00,8.8976709294e+02
2.5530000000e+00,8.8998480487e+02
2.5535000000e+00,8.9020252032e+02
2.5540000000e+00,8.9042023929e+02
2.5545000000e+00,8.9063796180e+02
2.5550000000e+00,8.9085568782e+02
2.5555000000e+00,8.9107341738e+02
2.5560000000e+00,8.9129115045e+02
2.5565000000e+00,8.9150888705e+02
2.5570000000e+00,8.9172662716e+02
2.5575000000e+00,8.9194437079e+02
2.5580000000e+00,8.9216211795e+02
2.5585000000e+00,8.9237986861e+02
2.5590000000e+00,8.9259762279e+02
2.5595000000e+00,8.9281538049e+02
2.5600000000e+00,8.9303314170e+02
2.5605000000e+00,8.9325090642e+02
2.5610000000e+00,8.9346867464e+02
2.5615000000e+00,8.9368644638e+02
2.5620000000e+00,8.9390422163e+02
2.5625000000e+00,8.9412200038e+02
2.5630000000e+00,8.9433978263e+02
2.5635000000e+00,8.9455756839e+02
2.5640000000e+00,8.9477535765e+02
2.5645000000e+00,8.9499315041e+02
2.5650000000e+00,8.9521094667e+02
2.5655000000e+00,8.9542874643e+02
2.5660000000e+00,8.9564654968e+02
2.5665000000e+00,8.9586435643e+02
2.5670000000e+00,8.9608216668e+02
2.5675000000e+00,8.9629998041e+02
2.5680000000e+00,8.9651779764e+02
2.5685000000e+00,8.9673561836e+02
2.5690000000e+00,8.9695344257e+02
2.5695000000e+00,8.9717127027e+02
2.5700000000e+00,8.9738910145e+02
2.5705000000e+00,8.9760693612e+02
2.5710000000e+00,8.9782477427e+02
2.5715000000e+00,8.9804261591e+02
2.5720000000e+00,8.9826046103e+02
2.5725000000e+00,8.9847830962e+02
2.5730000000e+00,8.9869616170e+02
2.5735000000e+00,8.9891401725e+02
2.5740000000e+00,8.9913187628e+02
2.5745000000e+00,8.9934973878e+02
2.5750000000e+00,8.9956760476e+02
2.5755000000e+00,8.9978547421e+02
2.5760000000e+00,9.0000334713e+02
2.5765000000e+00,9.0022122351e+02
2.5770000000e+00,9.0043910337e+02
2.5775000000e+00,9.0065698670e+02
2.5780000000e+00,9.0087487349e+02
2.5785000000e+00,9.0109276374e+02
2.5790000000e+00,9.0131065746e+02
2.5795000000e+00,9.0152855463e+02
2.5800000000e+00,9.0174645527e+02
2.5805000000e+00,9.0196435937e+02
2.5810000000e+00,9.0218226693e+02
2.5815000000e+00,9.0240017794e+02
2.5820000000e+00,9.0261809240e+02
2.5825000000e+00,9.0283601032e+02
2.5830000000e+00,9.0305393169e+02
2.5835000000e+00,9.0327185652e+02
2.5840000000e+00,9.0348978479e+02
2.5845000000e+00,9.0370771651e+02
2.5850000000e+00,9.0392565168e+02
2.5855000000e+00,9.0414359029e+02
2.5860000000e+00,9.0436153235e+02
2.5865000000e+00,9.0457947785e+02
2.5870000000e+00,9.0479742679e+02
2.5875000000e+00,9.0501537917e+02
2.5880000000e+00,9.0523333499e+02
2.5885000000e+00,9.0545129425e+02
2.5890000000e+00,9.0566925695e+02
2.5895000000e+00,9.0588722308e+02
2.5900000000e+00,9.0610519264e+02
2.5905000000e+00,9.0632316563e+02
2.5910000000e+00,9.0654114206e+02
2.5915000000e+00,9.0675912191e+02
2.5920000000e+00,9.0697710520e+02
2.5925000000e+00,9.0719509191e+02
2.5930000000e+00,9.0741308204e+02
2.5935000000e+00,9.0763107560e+02
2.5940000000e+00,9.0784907258e+02
2.5945000000e+00,9.0806707299e+02
2.5950000000e+00,9.0828507681e+02
2.5955000000e+00,9.0850308405e+02
2.5960000000e+00,9.0872109471e+02
2.5965000000e+00,9.0893910878e+02
2.5970000000e+00,9.0915712627e+02
2.5975000000e+00,9.0937514718e+02
2.5980000000e+00,9.0959317149e+02
2.5985000000e+00,9.0981119921e+02
2.5990000000e+00,9.1002923035e+02
2.5995000000e+00,9.1024726489e+02
2.6000000000e+00,9.1046530283e+02
2.6005000000e+00,9.1068334418e+02
2.6010000000e+00,9.1090138894e+02
2.6015000000e+00,9.1111943710e+02
2.6020000000e+00,9.1133748865e+02
2.6025000000e+00,9.1155554361e+02
2.6030000000e+00,9.1177360197e+02
2.6035000000e+00,9.1199166372e+02
2.6040000000e+00,9.1220972886e+02
2.6045000000e+00,9.1242779740e+02
2.6050000000e+00,9.1264586934e+02
2.6055000000e+00,9.1286394466e+02
2.6060000000e+00,9.1308202338e+02
2.6065000000e+00,9.1330010548e+02
2.6070000000e+00,9.1351819097e+02
2.6075000000e+00,9.1373627984e+02
2.6080000000e+00,9.1395437210e+02
2.6085000000e+00,9.1417246774e+02
2.6090000000e+00,9.1439056676e+02
2.6095000000e+00,9.1460866916e+02
2.6100000000e+00,9.1482677494e+02
2.6105000000e+00,9.1504488410e+02
2.6110000000e+00,9.1526299664e+02
2.6115000000e+00,9.1548111254e+02
2.6120000000e+00,9.1569923182e+02
2.6125000000e+00,9.1591735448e+02
2.6130000000e+00,9.1613548050e+02
2.6135000000e+00,9.1635360989e+02
2.6140000000e+00,9.1657174265e+02
2.6145000000e+00,9.1678987877e+02
2.6150000000e+00,9.1700801826e+02
2.6155000000e+00,9.1722616111e+02
2.6160000000e+00,9.1744430733e+02
2.6165000000e+00,9.1766245690e+02
2.6170000000e+00,9.1788060983e+02
2.6175000000e+00,9.1809876612e+02
2.6180000000e+00,9.1831692577e+02
2.6185000000e+00,9.1853508877e+02
2.6190000000e+00,9.1875325512e+02
2.6195000000e+00,9.1897142483e+02
2.6200000000e+00,9.1918959788e+02
2.6205000000e+00,9.1940777429e+02
2.6210000000e+00,9.1962595404e+02
2.6215000000e+00,9.1984413714e+02
2.6220000000e+00,9.2006232358e+02
2.6225000000e+00,9.2028051337e+02
2.6230000000e+00,9.2049870650e+02
2.6235000000e+00,9.2071690297e+02
2.6240000000e+00,9.2093510277e+02
2.6245000000e+00,9.2115330592e+02
2.6250000000e+00,9.2137151240e+02
2.6255000000e+00,9.2158972222e+02
2.6260000000e+00,9.2180793537e+02
2.6265000000e+00,9.2202615185e+02
2.6270000000e+00,9.2224437166e+02
2.6275000000e+00,9.2246259480e+02
2.6280000000e+00,9.2268082127e+02
2.6285000000e+00,9.2289905106e+02
2.6290000000e+00,9.2311728418e+02
2.6295000000e+00,9.2333552063e+02
2.6300000000e+00,9.2355376039e+02
2.6305000000e+00,9.2377200347e+02
2.6310000000e+00,9.2399024988e+02
2.6315000000e+00,9.2420849960e+02
2.6320000000e+00,9.2442675264e+02
2.6325000000e+00,9.2464500899e+02
2.6330000000e+00,9.2486326865e+02
2.6335000000e+00,9.2508153163e+02
2.6340000000e+00,9.2529979792e+02
2.6345000000e+00,9.2551806751e+02
2.6350000000e+00,9.2573634041e+02
2.6355000000e+00,9.2595461662e+02
2.6360000000e+00,9.2617289614e+02
2.6365000000e+00,9.2639117895e+02
2.6370000000e+00,9.2660946507e+02
2.6375000000e+00,9.2682775449e+02
2.6380000000e+00,9.2704604721e+02
2.6385000000e+00,9.2726434322e+02
2.6390000000e+00,9.2748264253e+02
2.6395000000e+00,9.2770094514e+02
2.6400000000e+00,9.2791925103e+02
2.6405000000e+00,9.2813756022e+02
2.6410000000e+00,9.2835587270e+02
2.6415000000e+00,9.2857418847e+02
2.6420000000e+00,9.2879250752e+02
2.6425000000e+00,9.2901082986e+02
2.6430000000e+00,9.2922915549e+02
2.6435000000e+00,9.2944748439e+02
2.6440000000e+00,9.2966581658e+02
2.6445000000e+00,9.2988415205e+02
2.6450000000e+00,9.3010249080e+02
2.6455000000e+00,9.3032083282e+02
2.6460000000e+00,9.3053917812e+02
2.6465000000e+00,9.3075752669e+02
2.6470000000e+00,9.3097587853e+02
2.6475000000e+00,9.3119423365e+02
2.6480000000e+00,9.3141259203e+02
2.6485000000e+00,9.3163095369e+02
2.6490000000e+00,9.3184931861e+02
2.6495000000e+00,9.3206768679e+02
2.6500000000e+00,9.3228605824e+02
2.6505000000e+00,9.3250443295e+02
2.6510000000e+00,9.3272281092e+02
2.6515000000e+00,9.3294119215e+02
2.6520000000e+00,9.3315957664e+02
2.6525000000e+00,9.3337796438e+02
2.6530000000e+00,9.3359635538e+02
2.6535000000e+00,9.3381474963e+02
2.6540000000e+00,9.3403314714e+02
2.6545000000e+00,9.3425154789e+02
2.6550000000e+00,9.3446995189e+02
2.6555000000e+00,9.3468835914e+02
2.6560000000e+00,9.3490676964e+02
2.6565000000e+00,9.3512518338e+02
2.6570000000e+00,9.3534360036e+02
2.6575000000e+00,9.3556202059e+02
2.6580000000e+00,9.3578044405e+02
2.6585000000e+00,9.3599887075e+02
2.6590000000e+00,9.3621730069e+02
2.6595000000e+00,9.3643573387e+02
2.6600000000e+00,9.3665417028e+02
2.6605000000e+00,9.3687260992e+02
2.6610000000e+00,9.3709105279e+02
2.6615000000e+00,9.3730949889e+02
2.6620000000e+00,9.3752794822e+02
2.6625000000e+00,9.3774640078e+02
2.6630000000e+00,9.3796485656e+02
2.6635000000e+00,9.3818331556e+02
2.6640000000e+00,9.3840177779e+02
2.6645000000e+00,9.3862024324e+02
2.6650000000e+00,9.3883871191e+02
2.6655000000e+00,9.3905718379e+02
2.6660000000e+00,9.3927565889e+02
2.6665000000e+00,9.3949413720e+02
2.6670000000e+00,9.3971261873e+02
2.6675000000e+00,9.3993110347e+02
2.6680000000e+00,9.4014959142e+02
2.6685000000e+00,9.4036808258e+02
2.6690000000e+00,9.4058657694e+02
2.6695000000e+00,9.4080507451e+02
2.6700000000e+00,9.4102357528e+02
2.6705000000e+00,9.4124207926e+02
2.6710000000e+00,9.4146058644e+02
2.6715000000e+00,9.4167909681e+02
2.6720000000e+00,9.4189761039e+02
2.6725000000e+00,9.4211612716e+02
2.6730000000e+00,9.4233464712e+02
2.6735000000e+00,9.4255317028e+02
2.6740000000e+00,9.4277169663e+02
2.6745000000e+00,9.4299022618e+02
2.6750000000e+00,9.4320875891e+02
2.6755000000e+00,9.4342729482e+02
2.6760000000e+00,9.4364583393e+02
2.6765000000e+00,9.4386437622e+02
2.6770000000e+00,9.4408292169e+02
2.6775000000e+00,9.4430147034e+02
2.6780000000e+00,9.4452002217e+02
2.6785000000e+00,9.4473857718e+02
2.6790000000e+00,9.4495713537e+02
2.6795000000e+00,9.4517569673e+02
2.6800000000e+00,9.4539426126e+02
2.6805000000e+00,9.4561282897e+02
2.6810000000e+00,9.4583139985e+02
2.6815000000e+00,9.4604997390e+02
2.6820000000e+00,9.4626855111e+02
2.6825000000e+00,9.4648713149e+02
2.6830000000e+00,9.4670571504e+02
2.6835000000e+00,9.4692430175e+02
2.6840000000e+00,9.4714289162e+02
2.6845000000e+00,9.4736148465e+02
2.6850000000e+00,9.4758008084e+02
2.6855000000e+00,9.4779868018e+02
2.6860000000e+00,9.4801728269e+02
2.6865000000e+00,9.4823588834e+02
2.6870000000e+00,9.4845449715e+02
2.6875000000e+00,9.4867310911e+02
2.6880000000e+00,9.4889172421e+02
2.6885000000e+00,9.4911034247e+02
2.6890000000e+00,9.4932896387e+02
2.6895000000e+00,9.4954758841e+02
2.6900000000e+00,9.4976621610e+02
2.6905000000e+00,9.4998484693e+02
2.6910000000e+00,9.5020348090e+02
2.6915000000e+00,9.5042211801e+02
2.6920000000e+00,9.5064075826e+02
2.6925000000e+00,9.5085940164e+02
2.6930000000e+00,9.5107804816e+02
2.6935000000e+00,9.5129669780e+02
2.6940000000e+00,9.5151535058e+02
2.6945000000e+00,9.5173400649e+02
2.6950000000e+00,9.5195266553e+02
2.6955000000e+00,9.5217132769e+02
2.6960000000e+00,9.5238999297e+02
2.6965000000e+00,9.5260866138e+02
2.6970000000e+00,9.5282733291e+02
2.6975000000e+00,9.5304600757e+02
2.6980000000e+00,9.5326468534e+02
2.6985000000e+00,9.5348336622e+02
2.6990000000e+00,9.5370205022e+02
2.6995000000e+00,9.5392073734e+02
2.7000000000e+00,9.5413942757e+02
2.7005000000e+00,9.5435812091e+02
2.7010000000e+00,9.5457681735e+02
2.7015000000e+00,9.5479551691e+02
2.7020000000e+00,9.5501421957e+02
2.7025000000e+00,9.5523292534e+02
2.7030000000e+00,9.5545163421e+02
2.7035000000e+00,9.5567034618e+02
2.7040000000e+00,9.5588906125e+02
2.7045000000e+00,9.5610777942e+02
2.7050000000e+00,9.5632650068e+02
2.7055000000e+00,9.5654522504e+02
2.7060000000e+00,9.5676395250e+02
2.7065000000e+00,9.5698268304e+02
2.7070000000e+00,9.5720141668e+02
2.7075000000e+00,9.5742015341e+02
2.7080000000e+00,9.5763889322e+02
2.7085000000e+00,9.5785763612e+02
2.7090000000e+00,9.5807638210e+02
2.7095000000e+00,9.5829513117e+02
2.7100000000e+00,9.5851388332e+02
2.7105000000e+00,9.5873263854e+02
2.7110000000e+00,9.5895139685e+02
2.7115000000e+00,9.5917015823e+02
2.7120000000e+00,9.5938892269e+02
2.7125000000e+00,9.5960769022e+02
2.7130000000e+00,9.5982646082e+02
2.7135000000e+00,9.6004523449e+02
2.7140000000e+00,9.6026401123e+02
2.7145000000e+00,9.6048279104e+02
2.7150000000e+00,9.6070157391e+02
2.7155000000e+00,9.6092035985e+02
2.7160000000e+00,9.6113914885e+02
2.7165000000e+00,9.6135794091e+02
2.7170000000e+00,9.6157673603e+02
2.7175000000e+00,9.6179553421e+02
2.7180000000e+00,9.6201433544e+02
2.7185000000e+00,9.6223313973e+02
2.7190000000e+00,9.6245194707e+02
2.7195000000e+00,9.6267075746e+02
2.7200000000e+00,9.6288957091e+02
2.7205000000e+00,9.6310838740e+02
2.7210000000e+00,9.6332720694e+02
2.7215000000e+00,9.6354602952e+02
2.7220000000e+00,9.6376485514e+02
2.7225000000e+00,9.6398368381e+02
2.7230000000e+00,9.6420251552e+02
2.7235000000e+00,9.6442135027e+02
2.7240000000e+00,9.6464018805e+02
2.7245000000e+00,9.6485902887e+02
2.7250000000e+00,9.6507787273e+02
2.7255000000e+00,9.6529671962e+02
2.7260000000e+00,9.6551556953e+02
2.7265000000e+00,9.6573442248e+02
2.7270000000e+00,9.6595327846e+02
2.7275000000e+00,9.6617213746e+02
2.7280000000e+00,9.6639099949e+02
2.7285000000e+00,9.6660986453e+02
2.7290000000e+00,9.6682873260e+02
2.7295000000e+00,9.6704760370e+02
2.7300000000e+00,9.6726647780e+02
2.7305000000e+00,9.6748535493e+02
2.7310000000e+00,9.6770423507e+02
2.7315000000e+00,9.6792311822e+02
2.7320000000e+00,9.6814200439e+02
2.7325000000e+00,9.6836089357e+02
2.7330000000e+00,9.6857978575e+02
2.7335000000e+00,9.6879868095e+02
2.7340000000e+00,9.6901757914e+02
2.7345000000e+00,9.6923648035e+02
2.7350000000e+00,9.6945538455e+02
2.7355000000e+00,9.6967429176e+02
2.7360000000e+00,9.6989320196e+02
2.7365000000e+00,9.7011211516e+02
2.7370000000e+00,9.7033103136e+02
2.7375000000e+00,9.7054995056e+02
2.7380000000e+00,9.7076887274e+02
2.7385000000e+00,9.7098779792e+02
2.7390000000e+00,9.7120672609e+02
2.7395000000e+00,9.7142565724e+02
2.7400000000e+00,9.7164459138e+02
2.7405000000e+00,9.7186352851e+02
2.7410000000e+00,9.7208246862e+02
2.7415000000e+00,9.7230141171e+02
2.7420000000e+00,9.7252035778e+02
2.7425000000e+00,9.7273930684e+02
2.7430000000e+00,9.7295825886e+02
2.7435000000e+00,9.7317721387e+02
2.7440000000e+00,9.7339617184e+02
2.7445000000e+00,9.7361513279e+02
2.7450000000e+00,9.7383409671e+02
2.7455000000e+00,9.7405306360e+02
2.7460000000e+00,9.7427203346e+02
2.7465000000e+00,9.7449100628e+02
2.7470000000e+00,9.7470998206e+02
2.7475000000e+00,9.7492896081e+02
2.7480000000e+00,9.7514794252e+02
2.7485000000e+00,9.7536692719e+02
2.7490000000e+00,9.7558591482e+02
2.7495000000e+00,9.7580490540e+02
2.7500000000e+00,9.7602389894e+02
2.7505000000e+00,9.7624289543e+02
2.7510000000e+00,9.7646189487e+02
2.7515000000e+00,9.7668089726e+02
2.7520000000e+00,9.7689990260e+02
2.7525000000e+00,9.7711891089e+02
2.7530000000e+00,9.7733792212e+02
2.7535000000e+00,9.7755693630e+02
2.7540000000e+00,9.7777595341e+02
2.7545000000e+00,9.7799497347e+02
2.7550000000e+00,9.7821399646e+02
2.7555000000e+00,9.7843302240e+02
2.7560000000e+00,9.7865205126e+02
2.7565000000e+00,9.7887108307e+02
2.7570000000e+00,9.7909011780e+02
2.7575000000e+00,9.7930915546e+02
2.7580000000e+00,9.7952819606e+02
2.7585000000e+00,9.7974723958e+02
2.7590000000e+00,9.7996628602e+02
2.7595000000e+00,9.8018533539e+02
2.7600000000e+00,9.8040438769e+02
2.7605000000e+00,9.8062344290e+02
2.7610000000e+00,9.8084250103e+02
2.7615000000e+00,9.8106156208e+02
2.7620000000e+00,9.8128062605e+02
2.7625000000e+00,9.8149969293e+02
2.7630000000e+00,9.8171876272e+02
2.7635000000e+00,9.8193783543e+02
2.7640000000e+00,9.8215691104e+02
2.7645000000e+00,9.8237598957e+02
2.7650000000e+00,9.8259507099e+02
2.7655000000e+00,9.8281415533e+02
2.7660000000e+00,9.8303324256e+02
2.7665000000e+00,9.8325233270e+02
2.7670000000e+00,9.8347142574e+02
2.7675000000e+00,9.8369052168e+02
2.7680000000e+00,9.8390962051e+02
2.7685000000e+00,9.8412872224e+02
2.7690000000e+00,9.8434782686e+02
2.7695000000e+00,9.8456693437e+02
2.7700000000e+00,9.8478604478e+02
2.7705000000e+00,9.8500515807e+02
2.7710000000e+00,9.8522427425e+02
2.7715000000e+00,9.8544339331e+02
2.7720000000e+00,9.8566251526e+02
2.7725000000e+00,9.8588164009e+02
2.7730000000e+00,9.8610076780e+02
2.7735000000e+00,9.8631989839e+02
2.7740000000e+00,9.8653903186e+02
2.7745000000e+00,9.8675816820e+02
2.7750000000e+00,9.8697730741e+02
2.7755000000e+00,9.8719644950e+02
2.7760000000e+00,9.8741559446e+02
2.7765000000e+00,9.8763474229e+02
2.7770000000e+00,9.8785389299e+02
2.7775000000e+00,9.8807304655e+02
2.7780000000e+00,9.8829220297e+02
2.7785000000e+00,9.8851136226e+02
2.7790000000e+00,9.8873052441e+02
2.7795000000e+00,9.8894968942e+02
2.7800000000e+00,9.8916885729e+02
2.7805000000e+00,9.8938802801e+02
2.7810000000e+00,9.8960720159e+02
2.7815000000e+00,9.8982637802e+02
2.7820000000e+00,9.9004555730e+02
2.7825000000e+00,9.9026473943e+02
2.7830000000e+00,9.9048392441e+02
2.7835000000e+00,9.9070311224e+02
2.7840000000e+00,9.9092230291e+02
2.7845000000e+00,9.9114149642e+02
2.7850000000e+00,9.9136069278e+02
2.7855000000e+00,9.9157989197e+02
2.7860000000e+00,9.9179909401e+02
2.7865000000e+00,9.9201829888e+02
2.7870000000e+00,9.9223750658e+02
2.7875000000e+00,9.9245671712e+02
2.7880000000e+00,9.9267593049e+02
2.7885000000e+00,9.9289514669e+02
2.7890000000e+00,9.9311436572e+02
2.7895000000e+00,9.9333358757e+02
2.7900000000e+00,9.9355281225e+02
2.7905000000e+00,9.9377203976e+02
2.7910000000e+00,9.9399127008e+02
2.7915000000e+00,9.9421050323e+02
2.7920000000e+00,9.9442973919e+02
2.7925000000e+00,9.9464897798e+02
2.7930000000e+00,9.9486821957e+02
2.7935000000e+00,9.9508746398e+02
2.7940000000e+00,9.9530671121e+02
2.7945000000e+00,9.9552596124e+02
2.7950000000e+00,9.9574521408e+02
2.7955000000e+00,9.9596446973e+02
2.7960000000e+00,9.9618372819e+02
2.7965000000e+00,9.9640298945e+02
2.7970000000e+00,9.9662225351e+02
2.7975000000e+00,9.9684152037e+02
2.7980000000e+00,9.9706079004e+02
2.7985000000e+00,9.9728006249e+02
2.7990000000e+00,9.9749933775e+02
2.7995000000e+00,9.9771861580e+02
2.8000000000e+00,9.9793789664e+02
2.8005000000e+00,9.9815718027e+02
2.8010000000e+00,9.9837646669e+02
2.8015000000e+00,9.9859575590e+02
2.8020000000e+00,9.9881504790e+02
2.8025000000e+00,9.9903434268e+02
2.8030000000e+00,9.9925364024e+02
2.8035000000e+00,9.9947294058e+02
2.8040000000e+00,9.9969224370e+02
2.8045000000e+00,9.9991154960e+02
2.8050000000e+00,1.0001308583e+03
2.8055000000e+00,1.0003501697e+03
2.8060000000e+00,1.0005694840e+03
2.8065000000e+00,1.0007888009e+03
2.8070000000e+00,1.0010081207e+03
2.8075000000e+00,1.0012274432e+03
2.8080000000e+00,1.0014467685e+03
2.8085000000e+00,1.0016660966e+03
2.8090000000e+00,1.0018854274e+03
2.8095000000e+00,1.0021047610e+03
2.8100000000e+00,1.0023240974e+03
2.8105000000e+00,1.0025434365e+03
2.8110000000e+00,1.0027627783e+03
2.8115000000e+00,1.0029821230e+03
2.8120000000e+00,1.0032014703e+03
2.8125000000e+00,1.0034208204e+03
2.8130000000e+00,1.0036401733e+03
2.8135000000e+00,1.0038595289e+03
2.8140000000e+00,1.0040788873e+03
2.8145000000e+00,1.0042982484e+03
2.8150000000e+00,1.0045176123e+03
2.8155000000e+00,1.0047369789e+03
2.8160000000e+00,1.0049563482e+03
2.8165000000e+00,1.0051757203e+03
2.8170000000e+00,1.0053950951e+03
2.8175000000e+00,1.0056144726e+03
2.8180000000e+00,1.0058338529e+03
2.8185000000e+00,1.0060532359e+03
2.8190000000e+00,1.0062726217e+03
2.8195000000e+00,1.0064920101e+03
2.8200000000e+00,1.0067114013e+03
2.8205000000e+00,1.0069307952e+03
2.8210000000e+00,1.0071501919e+03
